id,id_tarea,id_operador,fecha_periodo,fecha_registro,fecha_completado,fecha_limite,estado,fue_autogenerado,id_maquina,parsable_job_id,motivo_bloqueo,foto_evidencia,veces_aplazada,turno,created_at
3178aa55-4565-422f-a2c9-ff944e5de114,9999-1776660986172-303-5,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
31f6c958-a74e-464f-9b19-0cfe8320ccef,10001-1776661051633-485-14,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10001,,,,0,Mañana,2026-04-21 05:23:17.363044+00
328682bd-a9f1-405a-9789-68912c6f10e9,9995-1776661059249-384-8,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
334b1638-63ad-41d4-bf1e-5f23dc32be5a,10001-1776661051633-434-15,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10001,,,,0,Tarde,2026-04-21 05:23:17.363044+00
335480fb-2874-45dd-8540-ced77f2cd8eb,9994-1776658499174-395-13,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9994,,,,0,Noche,2026-04-21 05:24:46.403171+00
356086eb-23fb-41c5-bfb1-6e1d9c2af44c,10000-1776660996845-551-3,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10000,,,,0,Noche,2026-04-21 05:24:46.403171+00
35a4fdd3-d7eb-4591-9741-efd53185314d,9995-1776661059249-424-2,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9995,,,,0,Tarde,2026-04-21 05:23:17.363044+00
3610b8e8-330d-4e1f-aa5d-d2d5e657fe10,9998-1776661043000-333-8,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9998,,,,0,Noche,2026-04-21 05:24:46.403171+00
379503d5-7f2a-487b-9f92-11a028f78a81,10001-1776661051633-200-3,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10001,,,,0,Noche,2026-04-21 05:24:46.403171+00
38a7c119-2a38-49fa-9ae0-00dca2281d8e,9996-1776661069105-736-17,511,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9996,,,,0,Mañana,2026-04-20 12:00:00.3129+00
392901df-baba-4b65-b06f-e089ddb78600,9998-1776661043000-271-10,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9998,,,,0,Tarde,2026-04-21 05:23:17.363044+00
395d6bfd-3eb5-4978-b157-0c50ccd27452,9992-1776658470557-157-47,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9992,,,,0,Tarde,2026-04-21 05:23:17.363044+00
39667990-9406-4340-8032-08e56b54647d,10001-1776661051633-31-5,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10001,,,,0,Noche,2026-04-21 05:24:46.403171+00
39a84919-2f65-45d6-87da-18bbfcf47ecd,10001-1776661051633-783-24,508,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,10001,,,,0,Mañana,2026-04-20 12:00:00.3129+00
3a719f2b-1170-4d81-a5ac-0ce9cc331180,9992-1776658470557-798-5,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9992,,,,0,Mañana,2026-04-21 05:23:17.363044+00
3c284df5-48b5-4a4d-ac6d-f4b929822678,9995-1776661059249-670-17,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
3cc5f384-adeb-4b1f-869b-d12cf8a443c0,10001-1776661051633-948-6,507,2026-04-20,2026-04-20 12:00:00.3129+00,2026-04-21 04:02:01.78+00,2026-04-21 04:59:59+00,Completado,true,10001,8269b691-9af2-4036-adc6-0d2aaf9f8c88,,,0,Mañana,2026-04-20 12:00:00.3129+00
3d9fef02-b7a9-476b-a570-772ca2c816f3,10001-1776661051633-451-16,507,2026-04-20,2026-04-20 12:00:00.3129+00,2026-04-21 04:03:07.418+00,2026-04-21 04:59:59+00,Completado,true,10001,0ba8a5ab-8ef3-4e06-afa9-76751ecf261f,,,0,Mañana,2026-04-20 12:00:00.3129+00
3db4fbab-1cc4-46c7-b973-b535d09b0531,10001-1776661051633-407-10,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10001,,,,0,Noche,2026-04-21 05:24:46.403171+00
3dff9c8b-1f9e-49b9-8e63-3fc8fb7c875d,9995-1776661059249-206-18,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
3e0b8a58-6ce0-4367-a5c6-45c54718c41a,9994-1776658499174-354-3,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9994,,,,0,Tarde,2026-04-21 05:23:17.363044+00
3eaf5169-9e9c-45d3-99f5-08be82adcd45,MAQ-5357-1776658509306-206-3,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,MAQ-5357,,,,0,Noche,2026-04-21 05:24:46.403171+00
3ece47d5-9361-4a96-aca9-652db9376664,9995-1776661059249-755-10,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
3ed2ed8e-2a5c-4b67-9ce7-9800f999472a,9995-1776661059249-698-13,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
3ef6d6cc-e6ec-4320-871b-921e45476381,9998-1776661043000-653-4,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9998,,,,0,Tarde,2026-04-21 05:23:17.363044+00
3f45a093-8901-4366-83e2-a6aa26837f6b,10001-1776661051633-915-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10001,,,,0,Tarde,2026-04-21 05:23:17.363044+00
3f66610a-3199-4df8-9d21-b2057ffda596,10000-1776660996845-17-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10000,,,,0,Mañana,2026-04-21 05:23:17.363044+00
3f781fb0-d8b2-4bdb-94a1-8eaf9a188f0f,9992-1776658470557-828-1,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
3fb849fb-ee8c-468a-a01a-c6adf4c254be,9992-1776658470557-82-2,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
403d8e2c-5e25-40b9-a9ce-861ac1b07ac4,MAQ-9758-1776658519688-727-26,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,MAQ-9758,,,,0,Mañana,2026-04-21 05:23:17.363044+00
4045ba64-a097-4034-a4fa-0793e83f9fb0,9992-1776658470557-948-7,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
40debf7c-fc71-42f5-bf7b-2acb7f6557f1,9995-1776661059249-1-19,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9995,,,,0,Mañana,2026-04-21 05:23:17.363044+00
41347588-8d22-4aed-bab0-e08e1cfb6b33,10000-1776660996845-551-3,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,10000,,,,0,Mañana,2026-04-20 12:00:00.3129+00
4177aa83-8576-4798-ba33-dab336335a24,9992-1776658470557-127-4,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9992,,,,0,Mañana,2026-04-21 05:23:17.363044+00
4199a2cd-6baa-4b6e-a43b-894595901c2b,9992-1776658470557-703-3,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9992,,,,0,Noche,2026-04-21 05:24:46.403171+00
424c07be-c90f-45b5-94b1-c9832d682f1b,19,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
427da54f-389e-4563-8367-3131937dbf2b,57,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
43172e74-f316-4f5d-8eb8-821983478602,9992-1776658470557-5-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9992,,,,0,Mañana,2026-04-21 05:23:17.363044+00
4443c028-9297-4137-b4b8-500a2284be25,14,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
44a4fbc3-8610-4728-bee7-f2f1627ee0cd,9998-1776661043000-333-8,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9998,,,,0,Mañana,2026-04-21 05:23:17.363044+00
453f030a-07b9-4573-a04a-90c2f40bf17e,10001-1776661051633-572-12,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10001,,,,0,Noche,2026-04-21 05:24:46.403171+00
4683e691-fe62-44d5-8eeb-e0e12a675cc9,9996-1776661069105-736-17,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9996,,,,0,Tarde,2026-04-21 05:23:17.363044+00
46d70498-9104-4445-98f0-9797c42b5677,9996-1776661069105-823-6,511,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9996,,,,0,Mañana,2026-04-20 12:00:00.3129+00
46f55dad-c238-47d5-ad8b-041cfce4d902,9999-1776660986172-7-8,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9999,,,,0,Mañana,2026-04-21 05:23:17.363044+00
472e65fc-8171-4523-941c-3c95e719a0fd,9992-1776658470557-828-1,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9992,,,,0,Mañana,2026-04-21 05:23:17.363044+00
47df75d5-a216-4c49-9975-890101cadf68,9994-1776658499174-395-13,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9994,,,,0,Mañana,2026-04-21 05:23:17.363044+00
480c8aec-b978-4b75-94cf-2dc778bc825d,9992-1776658470557-5-0,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
4995d1e0-47f9-4e6d-8be6-b41c9c73df30,28,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9991,,,,0,Mañana,2026-04-21 05:23:17.363044+00
4a0039e8-96d9-460f-9a30-44183c2a8971,33,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
4a3ef4c5-4536-441e-ba5e-6121ef896697,9996-1776661069105-125-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9996,,,,0,Tarde,2026-04-21 05:23:17.363044+00
4aa00a1a-bfe2-48ab-9951-fc86014a7435,9996-1776661069105-125-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9996,,,,0,Mañana,2026-04-21 05:23:17.363044+00
4b321789-6af5-4eba-955f-c0ad3009fc3f,9999-1776660986172-367-4,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9999,,,,0,Noche,2026-04-21 05:24:46.403171+00
4bac7bdb-3933-48c8-b5aa-afe3420bd35d,9992-1776658470557-475-26,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9992,,,,0,Noche,2026-04-21 05:24:46.403171+00
4bd096a8-4413-497d-8aa2-d92a753a7b3e,9998-1776661043000-561-3,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9998,,,,0,Noche,2026-04-21 05:24:46.403171+00
4bf0821e-6997-4181-b996-5bc0315dda7b,9995-1776661059249-670-17,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9995,,,,0,Tarde,2026-04-21 05:23:17.363044+00
4ca57cfe-bd0a-40a3-8ce9-79f0fbad3225,9992-1776658470557-5-0,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9992,,,,0,Noche,2026-04-21 05:24:46.403171+00
4de81055-ea75-409b-97a6-ec56647dc9bd,9992-1776658470557-82-2,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9992,,,,0,Tarde,2026-04-21 05:23:17.363044+00
4e7c41ed-cd22-4a90-964d-9b15c70c91cf,9999-1776660986172-432-47,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
4f343045-5ce1-4005-ab04-8f70f8c4410f,9992-1776658470557-475-26,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
4fa3d747-efff-4a2a-bc4b-765e35b0fecf,9994-1776658499174-231-1,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9994,,,,0,Noche,2026-04-21 05:24:46.403171+00
4fa3e9d0-7686-4fd2-91de-53ae015bbfea,6,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9991,,,,0,Mañana,2026-04-21 05:23:17.363044+00
50488ee4-d3cb-4096-95a0-d0116ef8efdb,9999-1776660986172-219-26,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
5060e9b3-abaf-4dc6-ac04-3728587d4ec6,10001-1776661051633-915-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10001,,,,0,Mañana,2026-04-21 05:23:17.363044+00
50896df9-a83a-4292-b815-9c969a2d0253,13,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
516866ae-2c56-4c36-8ca4-a6fa55f7f60e,9999-1776660986172-558-22,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
51834181-3aef-405a-8b33-8aed5fff10ba,10000-1776660996845-973-6,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10000,,,,0,Mañana,2026-04-21 05:23:17.363044+00
518d4da9-f7c9-4cdb-9a9b-3bf40b3768bf,9996-1776661069105-823-6,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9996,,,,0,Mañana,2026-04-21 05:23:17.363044+00
52229a16-4a72-41de-8100-167592c334f3,10003-1776658481737-957-16,617,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,10003,,,,0,Mañana,2026-04-20 12:00:00.3129+00
525dfe05-0f7d-46b4-8c36-26e14908d2b5,MAQ-9758-1776658519688-727-26,615,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,MAQ-9758,,,,0,Mañana,2026-04-20 12:00:00.3129+00
52af877e-5ff5-4480-9080-d57017cd9297,9995-1776661059249-1-19,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9995,,,,0,Tarde,2026-04-21 05:23:17.363044+00
535e87f4-334e-4fbe-8e20-804825ed926a,10000-1776660996845-704-5,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,10000,,,,0,Mañana,2026-04-20 12:00:00.3129+00
53d1695c-eaad-48d0-b136-cec620da7167,9995-1776661059249-102-5,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
548b8f04-0d4d-43f2-ad45-e2eea2d8dc24,10004-1776661032302-243-20,514,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,10004,,,,0,Mañana,2026-04-20 12:00:00.3129+00
54c7e7c9-776c-469d-b638-7bb37f56dafc,10001-1776661051633-14-13,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10001,,,,0,Tarde,2026-04-21 05:23:17.363044+00
54c80449-119d-4a5f-9e5d-f8f08d9f95a9,9998-1776661043000-555-19,501,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9998,,,,0,Mañana,2026-04-20 12:00:00.3129+00
54c902ab-e8e7-46c4-8916-52cdeda256cc,10001-1776661051633-915-0,507,2026-04-20,2026-04-20 12:00:00.3129+00,2026-04-21 04:01:23.268+00,2026-04-21 04:59:59+00,Completado,true,10001,12024329-45c9-4732-83da-b2d808dbaff6,,,0,Mañana,2026-04-20 12:00:00.3129+00
54daf68e-ee58-4ec7-ab0b-5dc0863e5038,9998-1776661043000-23-11,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9998,,,,0,Mañana,2026-04-21 05:23:17.363044+00
560c67c4-011f-4985-a22a-158bfd5a85ef,10000-1776660996845-704-5,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10000,,,,0,Tarde,2026-04-21 05:23:17.363044+00
56f45a78-6ef0-4287-a8c7-cd5829a75022,9999-1776660986172-349-3,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
57087d4e-5166-4527-926a-e5bef455a86b,9992-1776658470557-286-24,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
576215cd-21a0-467f-a62e-fc84e4a5e11b,10000-1776660996845-973-6,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10000,,,,0,Tarde,2026-04-21 05:23:17.363044+00
57647dd9-611b-4e5b-a5cc-7844084327ec,9998-1776661043000-597-2,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9998,,,,0,Mañana,2026-04-20 12:00:00.3129+00
5766d601-5271-4701-86b9-87328dfea8f2,9999-1776660986172-303-20,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
5867844e-caca-4ba5-aaf9-9e9ebe54bd9f,10000-1776660996845-446-1,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,10000,,,,0,Mañana,2026-04-20 12:00:00.3129+00
58c6c232-1e5a-4aca-8d09-499a972b329d,9993-1776661006799-629-5,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9993,,,,0,Noche,2026-04-21 05:24:46.403171+00
58d2ac27-4393-4610-8d27-af34290671d0,3,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
58e7b4ed-f4ec-45d2-af0d-df9dc3654b53,9996-1776661069105-524-13,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9996,,,,0,Mañana,2026-04-21 05:23:17.363044+00
5936706b-13e8-4e3d-ae94-f20ece6eeac8,9992-1776658470557-90-25,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9992,,,,0,Tarde,2026-04-21 05:23:17.363044+00
59dbdd69-1363-4030-b43d-6ba19f1a4c5d,10001-1776661051633-877-26,507,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,10001,,,,0,Mañana,2026-04-20 12:00:00.3129+00
59ee8eb2-1b8a-41c5-a79e-b92e772e75ca,10003-1776658481737-519-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10003,,,,0,Mañana,2026-04-21 05:23:17.363044+00
5a7f39b8-d3f9-4f71-a7de-741c38c1f0ce,9995-1776661059249-670-17,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9995,,,,0,Mañana,2026-04-21 05:23:17.363044+00
5ac0fe96-5274-4231-94ae-a2f24e686a64,9998-1776661043000-890-25,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9998,,,,0,Mañana,2026-04-20 12:00:00.3129+00
5addbb85-bb05-456c-bcae-95bb00908a18,9999-1776660986172-357-46,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9999,,,,0,Noche,2026-04-21 05:24:46.403171+00
5b4d28fe-763b-4510-9bcd-cb92c9097ac8,9994-1776658499174-146-8,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9994,,,,0,Tarde,2026-04-21 05:23:17.363044+00
5b51f5fd-577f-4d66-9df6-552907a32d9e,9999-1776660986172-558-22,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9999,,,,0,Tarde,2026-04-21 05:23:17.363044+00
5b7d73b2-5e44-4fd4-9199-ddb2f59c665d,9999-1776660986172-564-7,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
5c111068-9285-490a-b1cb-3dfc7f193592,9995-1776661059249-330-1,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9995,,,,0,Tarde,2026-04-21 05:23:17.363044+00
5c1536c8-384b-4669-bf75-991eba673900,MAQ-9758-1776658519688-696-10,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,MAQ-9758,,,,0,Tarde,2026-04-21 05:23:17.363044+00
5ccd5159-9d20-475a-bf37-e9e4911546d2,10000-1776660996845-446-1,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10000,,,,0,Tarde,2026-04-21 05:23:17.363044+00
5e124c35-61af-4515-b8d9-263171b88f8a,9995-1776661059249-429-6,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9995,,,,0,Tarde,2026-04-21 05:23:17.363044+00
5e258d5b-8d59-4148-85a4-d5a79d518169,9993-1776661006799-363-0,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9993,,,,0,Mañana,2026-04-20 12:00:00.3129+00
5f1cfbb2-313b-42e6-971e-fc4278352c29,10000-1776660996845-373-4,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10000,,,,0,Noche,2026-04-21 05:24:46.403171+00
5fc1c13f-c2f2-4b93-b371-de08b9a53045,10001-1776661051633-31-5,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10001,,,,0,Mañana,2026-04-21 05:23:17.363044+00
5fdd4f1e-8e16-4634-a3a9-0efd1fddabba,10000-1776660996845-551-3,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10000,,,,0,Tarde,2026-04-21 05:23:17.363044+00
5fe1adb8-4e41-4c89-bbf6-4aa5122c4ae5,9993-1776661006799-66-7,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9993,,,,0,Tarde,2026-04-21 05:23:17.363044+00
60680aa4-96a4-47ec-abce-097677cb4114,9999-1776660986172-7-8,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9999,,,,0,Noche,2026-04-21 05:24:46.403171+00
6131e7d8-92e9-4983-b6b3-340e64739d59,10001-1776661051633-434-15,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10001,,,,0,Mañana,2026-04-21 05:23:17.363044+00
6249cdbe-a3e3-4034-ba88-46e46b10335c,2,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
625b8200-54a4-47e9-a6e2-19987f32ceb6,10001-1776661051633-948-6,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10001,,,,0,Tarde,2026-04-21 05:23:17.363044+00
6292083c-ed1b-42f0-b744-2d4237f58efc,10000-1776660996845-551-3,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10000,,,,0,Mañana,2026-04-21 05:23:17.363044+00
629515b3-587a-4a27-b043-671c7358e184,9995-1776661059249-429-6,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
62adbdde-689b-4bfb-982b-b50ca7c21d41,10001-1776661051633-733-8,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10001,,,,0,Noche,2026-04-21 05:24:46.403171+00
6322871e-0070-422c-8703-d3be0eba5d14,9998-1776661043000-914-9,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9998,,,,0,Mañana,2026-04-21 05:23:17.363044+00
6322a090-251b-4dc8-852b-1a69a9357505,9993-1776661006799-363-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9993,,,,0,Mañana,2026-04-21 05:23:17.363044+00
